#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_breitlandenberg;Breitlandenberg;Breitlandenberg;Breitlandenberg;;Breitlandenberg;;;;;;;;;x
c_breitlandenberg_adj;Breitlandenbergian;;breitlandenberger;;;;;;;;;;;x
c_bremgarten;Bremgarten;Bremgarten;Bremgarten;;Bremgarten;;;;;;;;;x
c_bremgarten_adj;Bremgartenian;;bremgartener;;;;;;;;;;;x
c_brenno;Brenno;Brenno;Brenno;;Brenno;;;;;;;;;x
c_brenno_adj;Brennian;;brenner;;;;;;;;;;;x
c_brescia;Brescia;Brescia;Brescia;;Brescia;;;;;;;;;x
c_brescia_adj;Brescian;;brescer;;;;;;;;;;;x
c_brgosesia;Brgosesia;Brgosesia;Brgosesia;;Brgosesia;;;;;;;;;x
c_brgosesia_adj;Brgosesian;;brgoseser;;;;;;;;;;;x
c_brienz;Brienz;Brienz;Brienz;;Brienz;;;;;;;;;x
c_brienz_adj;Brienzian;;brienzer;;;;;;;;;;;x
c_brig;Brig;Brig;Brig;;Brig;;;;;;;;;x
c_brig_adj;Brigian;;briger;;;;;;;;;;;x
c_buchhorn;Buchhorn;Buchhorn;Buchhorn;;Buchhorn;;;;;;;;;x
c_buchhorn_adj;Buchhornian;;buchhorner;;;;;;;;;;;x
c_buchs;Buchs;Buchs;Buchs;;Buchs;;;;;;;;;x
c_buchs_adj;Buchsian;;buchser;;;;;;;;;;;x
c_buelach;Bülach;Bülach;Bülach;;Bülach;;;;;;;;;x
c_buelach_adj;Bülachian;;bülacher;;;;;;;;;;;x
c_bueren;Büren;Büren;Büren;;Büren;;;;;;;;;x
c_bueren_adj;Bürenian;;bürener;;;;;;;;;;;x
c_buldenz;Buldenz;Buldenz;Buldenz;;Buldenz;;;;;;;;;x
c_buldenz_adj;Buldenzian;;buldenzer;;;;;;;;;;;x
c_buochs;Buochs;Buochs;Buochs;;Buochs;;;;;;;;;x
c_buochs_adj;Buochsian;;buochser;;;;;;;;;;;x
c_burgdorf;Burgdorf;Burgdorf;Burgdorf;;Burgdorf;;;;;;;;;x
c_burgdorf_adj;Burgdorfian;;burgdorfer;;;;;;;;;;;x
c_calanca;Calanca;Calanca;Calanca;;Calanca;;;;;;;;;x
c_calanca_adj;Calancan;;calancer;;;;;;;;;;;x
c_campo;Campo;Campo;Campo;;Campo;;;;;;;;;x
c_campo_adj;Campian;;camper;;;;;;;;;;;x
c_castellard;Castellard;Castellard;Castellard;;Castellard;;;;;;;;;x
c_castellard_adj;Castellardian;;castellarder;;;;;;;;;;;x
c_celigny;Céligny;Céligny;Céligny;;Céligny;;;;;;;;;x
c_celigny_adj;Célignian;;céligner;;;;;;;;;;;x
c_ceneri;Ceneri;Ceneri;Ceneri;;Ceneri;;;;;;;;;x
c_ceneri_adj;Cenerian;;cenerer;;;;;;;;;;;x
c_centovalli;Centovalli;Centovalli;Centovalli;;Centovalli;;;;;;;;;x
c_centovalli_adj;Centovallian;;centovaller;;;;;;;;;;;x
c_cham;Cham;Cham;Cham;;Cham;;;;;;;;;x
c_cham_adj;Chamian;;chamer;;;;;;;;;;;x
c_chambery;Chambéry;Chambéry;Chambéry;;Chambéry;;;;;;;;;x
c_chambery_adj;Chambérian;;chambérer;;;;;;;;;;;x
c_champagnole;Champagnole;Champagnole;Champagnole;;Champagnole;;;;;;;;;x
c_champagnole_adj;Champagnolean;;champagnoler;;;;;;;;;;;x
c_chateauvieux;Châteauvieux;Châteauvieux;Châteauvieux;;Châteauvieux;;;;;;;;;x
c_chateauvieux_adj;Châteauvieuxian;;châteauvieuxer;;;;;;;;;;;x
c_chatillon;Chatillon;Chatillon;Chatillon;;Chatillon;;;;;;;;;x
c_chatillon_adj;Chatillonian;;chatilloner;;;;;;;;;;;x
c_chaudefontaine;Chaudefontaine;Chaudefontaine;Chaudefontaine;;Chaudefontaine;;;;;;;;;x
c_chaudefontaine_adj;Chaudefontainean;;chaudefontainer;;;;;;;;;;;x
c_chiasso;Chiasso;Chiasso;Chiasso;;Chiasso;;;;;;;;;x
c_chiasso_adj;Chiassian;;chiasser;;;;;;;;;;;x
c_chiavenna;Chiavenna;Chiavenna;Chiavenna;;Chiavenna;;;;;;;;;x
c_chiavenna_adj;Chiavennan;;chiavenner;;;;;;;;;;;x
c_chur;Chur;Chur;Chur;;Chur;;;;;;;;;x
c_chur_adj;Churian;;churer;;;;;;;;;;;x
c_cicon;Cicon;Cicon;Cicon;;Cicon;;;;;;;;;x
c_cicon_adj;Ciconian;;ciconer;;;;;;;;;;;x
c_cluses;Cluses;Cluses;Cluses;;Cluses;;;;;;;;;x
c_cluses_adj;Clusesian;;cluseser;;;;;;;;;;;x
c_clusone;Clusone;Clusone;Clusone;;Clusone;;;;;;;;;x
c_clusone_adj;Clusonean;;clusoner;;;;;;;;;;;x
c_colombier;Colombier;Colombier;Colombier;;Colombier;;;;;;;;;x
c_colombier_adj;Colombierian;;colombierer;;;;;;;;;;;x
c_como;Como;Como;Como;;Como;;;;;;;;;x
c_como_adj;Comian;;comer;;;;;;;;;;;x
c_conflans;Conflans;Conflans;Conflans;;Conflans;;;;;;;;;x
c_conflans_adj;Conflansian;;conflanser;;;;;;;;;;;x
c_confracourt;Confracourt;Confracourt;Confracourt;;Confracourt;;;;;;;;;x
c_confracourt_adj;Confracourtian;;confracourter;;;;;;;;;;;x
c_coppet;Coppet;Coppet;Coppet;;Coppet;;;;;;;;;x
c_coppet_adj;Coppetian;;coppeter;;;;;;;;;;;x
c_cossato;Cossato;Cossato;Cossato;;Cossato;;;;;;;;;x
c_cossato_adj;Cossatian;;cossater;;;;;;;;;;;x
c_cossonay;Cossonay;Cossonay;Cossonay;;Cossonay;;;;;;;;;x
c_cossonay_adj;Cossonaian;;cossonaer;;;;;;;;;;;x
c_courtepin;Courtepin;Courtepin;Courtepin;;Courtepin;;;;;;;;;x
c_courtepin_adj;Courtepinian;;courtepiner;;;;;;;;;;;x
c_cruseilles;Cruseilles;Cruseilles;Cruseilles;;Cruseilles;;;;;;;;;x
c_cruseilles_adj;Cruseillesian;;cruseilleser;;;;;;;;;;;x
c_darfo;Darfo;Darfo;Darfo;;Darfo;;;;;;;;;x
c_darfo_adj;Darfian;;darfer;;;;;;;;;;;x
c_davos;Davos;Davos;Davos;;Davos;;;;;;;;;x
c_davos_adj;Davosian;;davoser;;;;;;;;;;;x
c_delemont;Delémont;Delémont;Delémont;;Delémont;;;;;;;;;x
c_delemont_adj;Delémontian;;delémonter;;;;;;;;;;;x
c_delley;Delley;Delley;Delley;;Delley;;;;;;;;;x
c_delley_adj;Delleian;;delleer;;;;;;;;;;;x
c_dielsdorf;Dielsdorf;Dielsdorf;Dielsdorf;;Dielsdorf;;;;;;;;;x
c_dielsdorf_adj;Dielsdorfian;;dielsdorfer;;;;;;;;;;;x
c_diessenhofen;Diessenhofen;Diessenhofen;Diessenhofen;;Diessenhofen;;;;;;;;;x
c_diessenhofen_adj;Diessenhofenian;;diessenhofener;;;;;;;;;;;x
c_dixence;Dixence;Dixence;Dixence;;Dixence;;;;;;;;;x
c_dixence_adj;Dixencean;;dixencer;;;;;;;;;;;x
c_domodossola;Domodossola;Domodossola;Domodossola;;Domodossola;;;;;;;;;x
c_domodossola_adj;Domodossolan;;domodossoler;;;;;;;;;;;x
c_dornbirn;Dornbirn;Dornbirn;Dornbirn;;Dornbirn;;;;;;;;;x
c_dornbirn_adj;Dornbirnian;;dornbirner;;;;;;;;;;;x
c_echallens;Echallens;Echallens;Echallens;;Echallens;;;;;;;;;x
c_echallens_adj;Echallensian;;echallenser;;;;;;;;;;;x
c_edolo;Edolo;Edolo;Edolo;;Edolo;;;;;;;;;x
c_edolo_adj;Edolian;;edoler;;;;;;;;;;;x
c_egg;Egg;Egg;Egg;;Egg;;;;;;;;;x
c_egg_adj;Eggian;;egger;;;;;;;;;;;x
c_eggiwil;Eggiwil;Eggiwil;Eggiwil;;Eggiwil;;;;;;;;;x
c_eggiwil_adj;Eggiwilian;;eggiwiler;;;;;;;;;;;x
c_eglisau;Eglisau;Eglisau;Eglisau;;Eglisau;;;;;;;;;x
c_eglisau_adj;Eglisian;;egliser;;;;;;;;;;;x
c_einsideln;Einsideln;Einsideln;Einsideln;;Einsideln;;;;;;;;;x
c_einsideln_adj;Einsidelnian;;einsidelner;;;;;;;;;;;x
c_elgg;Elgg;Elgg;Elgg;;Elgg;;;;;;;;;x
c_elgg_adj;Elggian;;elgger;;;;;;;;;;;x
c_elm;Elm;Elm;Elm;;Elm;;;;;;;;;x
c_elm_adj;Elmian;;elmer;;;;;;;;;;;x
c_emmen;Emmen;Emmen;Emmen;;Emmen;;;;;;;;;x
c_emmen_adj;Emmenian;;emmener;;;;;;;;;;;x
c_engelberg;Engelberg;Engelberg;Engelberg;;Engelberg;;;;;;;;;x
c_engelberg_adj;Engelbergian;;engelberger;;;;;;;;;;;x
c_engen;Engen;Engen;Engen;;Engen;;;;;;;;;x
c_engen_adj;Engenian;;engener;;;;;;;;;;;x
c_entlebuch;Entlebuch;Entlebuch;Entlebuch;;Entlebuch;;;;;;;;;x
c_entlebuch_adj;Entlebuchian;;entlebucher;;;;;;;;;;;x
c_epeugney;Épeugney;Épeugney;Épeugney;;Épeugney;;;;;;;;;x
c_epeugney_adj;Épeugneian;;épeugneer;;;;;;;;;;;x
c_erincourt;Erincourt;Erincourt;Erincourt;;Erincourt;;;;;;;;;x
c_erincourt_adj;Erincourtian;;erincourter;;;;;;;;;;;x
c_ermatingen;Ermatingen;Ermatingen;Ermatingen;;Ermatingen;;;;;;;;;x
c_ermatingen_adj;Ermatingenian;;ermatingener;;;;;;;;;;;x
c_erstfeld;Erstfeld;Erstfeld;Erstfeld;;Erstfeld;;;;;;;;;x
c_erstfeld_adj;Erstfeldian;;erstfelder;;;;;;;;;;;x
c_escholzmatt;Escholzmatt;Escholzmatt;Escholzmatt;;Escholzmatt;;;;;;;;;x
c_escholzmatt_adj;Escholzmattian;;escholzmatter;;;;;;;;;;;x
c_estavayer;Estavayer;Estavayer;Estavayer;;Estavayer;;;;;;;;;x
c_estavayer_adj;Estavayerian;;estavayerer;;;;;;;;;;;x
c_etroubles;Etroubles;Etroubles;Etroubles;;Etroubles;;;;;;;;;x
c_etroubles_adj;Etroublesian;;etroubleser;;;;;;;;;;;x
c_etuz;Etuz;Etuz;Etuz;;Etuz;;;;;;;;;x
c_etuz_adj;Etuzian;;etuzer;;;;;;;;;;;x
c_evian;Evian;Evian;Evian;;Evian;;;;;;;;;x
c_evian_adj;Evianian;;evianer;;;;;;;;;;;x
c_faellanden;Fällanden;Fällanden;Fällanden;;Fällanden;;;;;;;;;x
c_faellanden_adj;Fällandenian;;fällandener;;;;;;;;;;;x
c_faido;Faido;Faido;Faido;;Faido;;;;;;;;;x
c_faido_adj;Faidian;;faider;;;;;;;;;;;x
c_faverges;Faverges;Faverges;Faverges;;Faverges;;;;;;;;;x
c_faverges_adj;Favergesian;;favergeser;;;;;;;;;;;x
c_faverney;Faverney;Faverney;Faverney;;Faverney;;;;;;;;;x
c_faverney_adj;Faverneian;;faverneer;;;;;;;;;;;x
c_feldegg;Feldegg;Feldegg;Feldegg;;Feldegg;;;;;;;;;x
c_feldegg_adj;Feldeggian;;feldegger;;;;;;;;;;;x
c_fiesch;Fiesch;Fiesch;Fiesch;;Fiesch;;;;;;;;;x
c_fiesch_adj;Fieschian;;fiescher;;;;;;;;;;;x
c_fischingen;Fischingen;Fischingen;Fischingen;;Fischingen;;;;;;;;;x
c_fischingen_adj;Fischingenian;;fischingener;;;;;;;;;;;x
c_flumet;Flumet;Flumet;Flumet;;Flumet;;;;;;;;;x
c_flumet_adj;Flumetian;;flumeter;;;;;;;;;;;x
c_frangy;Frangy;Frangy;Frangy;;Frangy;;;;;;;;;x
c_frangy_adj;Frangian;;franger;;;;;;;;;;;x
c_frasne;Frasne;Frasne;Frasne;;Frasne;;;;;;;;;x
c_frasne_adj;Frasnean;;frasner;;;;;;;;;;;x
c_frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;;Frauenfeld;;;;;;;;;x
c_frauenfeld_adj;Frauenfeldian;;frauenfelder;;;;;;;;;;;x
c_freienbach;Freienbach;Freienbach;Freienbach;;Freienbach;;;;;;;;;x
c_freienbach_adj;Freienbachian;;freienbacher;;;;;;;;;;;x
c_fribourg;Fribourg;Fribourg;Fribourg;;Fribourg;;;;;;;;;x
c_fribourg_adj;Fribourgian;;fribourger;;;;;;;;;;;x
c_frickingen;Frickingen;Frickingen;Frickingen;;Frickingen;;;;;;;;;x
c_frickingen_adj;Frickingenian;;frickingener;;;;;;;;;;;x
c_gaggiolo;Gaggiolo;Gaggiolo;Gaggiolo;;Gaggiolo;;;;;;;;;x
c_gaggiolo_adj;Gaggiolian;;gaggioler;;;;;;;;;;;x
c_gaienhofen;Gaienhofen;Gaienhofen;Gaienhofen;;Gaienhofen;;;;;;;;;x
c_gaienhofen_adj;Gaienhofenian;;gaienhofener;;;;;;;;;;;x
c_gais;Gais;Gais;Gais;;Gais;;;;;;;;;x
c_gais_adj;Gaisian;;gaiser;;;;;;;;;;;x
c_gallarate;Gallarate;Gallarate;Gallarate;;Gallarate;;;;;;;;;x
c_gallarate_adj;Gallaratean;;gallarater;;;;;;;;;;;x
c_gattinara;Gattinara;Gattinara;Gattinara;;Gattinara;;;;;;;;;x
c_gattinara_adj;Gattinaran;;gattinarer;;;;;;;;;;;x
c_geneve;Genève;Genève;Genève;;Genève;;;;;;;;;x
c_geneve_adj;Genèvean;;genèver;;;;;;;;;;;x
c_gerlafingen;Gerlafingen;Gerlafingen;Gerlafingen;;Gerlafingen;;;;;;;;;x
c_gerlafingen_adj;Gerlafingenian;;gerlafingener;;;;;;;;;;;x
c_gersau;Gersau;Gersau;Gersau;;Gersau;;;;;;;;;x
c_gersau_adj;Gersian;;gerser;;;;;;;;;;;x
c_gethod;Gethod;Gethod;Gethod;;Gethod;;;;;;;;;x
c_gethod_adj;Gethodian;;gethoder;;;;;;;;;;;x
c_gex;Gex;Gex;Gex;;Gex;;;;;;;;;x
c_gex_adj;Gexian;;gexer;;;;;;;;;;;x
c_gland;Gland;Gland;Gland;;Gland;;;;;;;;;x
c_gland_adj;Glandian;;glander;;;;;;;;;;;x
c_glanzenberg;Glanzenberg;Glanzenberg;Glanzenberg;;Glanzenberg;;;;;;;;;x
c_glanzenberg_adj;Glanzenbergian;;glanzenberger;;;;;;;;;;;x
c_glarus;Glarus;Glarus;Glarus;;Glarus;;;;;;;;;x
c_glarus_adj;Glarusian;;glaruser;;;;;;;;;;;x
c_glodau;Glodau;Glodau;Glodau;;Glodau;;;;;;;;;x
c_glodau_adj;Glodian;;gloder;;;;;;;;;;;x
c_goeschenen;Göschenen;Göschenen;Göschenen;;Göschenen;;;;;;;;;x
c_goeschenen_adj;Göschenenian;;göschenener;;;;;;;;;;;x
c_goms;Goms;Goms;Goms;;Goms;;;;;;;;;x
c_goms_adj;Gomsian;;gomser;;;;;;;;;;;x
c_gonten;Gonten;Gonten;Gonten;;Gonten;;;;;;;;;x
c_gonten_adj;Gontenian;;gontener;;;;;;;;;;;x
c_gossau;Gossau;Gossau;Gossau;;Gossau;;;;;;;;;x
c_gossau_adj;Gossian;;gosser;;;;;;;;;;;x
c_gotthard;Gotthard;Gotthard;Gotthard;;Gotthard;;;;;;;;;x
c_gotthard_adj;Gotthardian;;gottharder;;;;;;;;;;;x
c_grandson;Grandson;Grandson;Grandson;;Grandson;;;;;;;;;x
c_grandson_adj;Grandsonian;;grandsoner;;;;;;;;;;;x
c_greifensee;Greifensee;Greifensee;Greifensee;;Greifensee;;;;;;;;;x
c_greifensee_adj;Greifenseean;;greifenser;;;;;;;;;;;x
c_grenchen;Grenchen;Grenchen;Grenchen;;Grenchen;;;;;;;;;x
c_grenchen_adj;Grenchenian;;grenchener;;;;;;;;;;;x
c_grindelwald;Grindelwald;Grindelwald;Grindelwald;;Grindelwald;;;;;;;;;x
c_grindelwald_adj;Grindelwaldian;;grindelwalder;;;;;;;;;;;x
c_gruyeres;Gruyères;Gruyères;Gruyères;;Gruyères;;;;;;;;;x
c_gruyeres_adj;Gruyèresian;;gruyèreser;;;;;;;;;;;x
c_gstaad;Gstaad;Gstaad;Gstaad;;Gstaad;;;;;;;;;x
c_gstaad_adj;Gstaadian;;gstaader;;;;;;;;;;;x
c_guebwiller;Guebwiller;Guebwiller;Guebwiller;;Guebwiller;;;;;;;;;x
c_guebwiller_adj;Guebwillerian;;guebwillerer;;;;;;;;;;;x
c_habsburg;Habsburg;Habsburg;Habsburg;;Habsburg;;;;;;;;;x
c_habsburg_adj;Habsburgian;;habsburger;;;;;;;;;;;x
c_hauenstein;Hauenstein;Hauenstein;Hauenstein;;Hauenstein;;;;;;;;;x
c_hauenstein_adj;Hauensteinian;;hauensteiner;;;;;;;;;;;x
c_hauterive;Hauterive;Hauterive;Hauterive;;Hauterive;;;;;;;;;x
c_hauterive_adj;Hauterivean;;hauteriver;;;;;;;;;;;x
c_heiden;Heiden;Heiden;Heiden;;Heiden;;;;;;;;;x
c_heiden_adj;Heidenian;;heidener;;;;;;;;;;;x
c_henggart;Henggart;Henggart;Henggart;;Henggart;;;;;;;;;x
c_henggart_adj;Henggartian;;henggarter;;;;;;;;;;;x
c_herblingen;Herblingen;Herblingen;Herblingen;;Herblingen;;;;;;;;;x
c_herblingen_adj;Herblingenian;;herblingener;;;;;;;;;;;x
c_herisau;Herisau;Herisau;Herisau;;Herisau;;;;;;;;;x
c_herisau_adj;Herisian;;heriser;;;;;;;;;;;x
c_hohenrain;Hohenrain;Hohenrain;Hohenrain;;Hohenrain;;;;;;;;;x
c_hohenrain_adj;Hohenrainian;;hohenrainer;;;;;;;;;;;x
c_horgen;Horgen;Horgen;Horgen;;Horgen;;;;;;;;;x
c_horgen_adj;Horgenian;;horgener;;;;;;;;;;;x
c_hueningen;Hüningen;Hüningen;Hüningen;;Hüningen;;;;;;;;;x
c_hueningen_adj;Hüningenian;;hüningener;;;;;;;;;;;x
c_huttwil;Huttwil;Huttwil;Huttwil;;Huttwil;;;;;;;;;x
c_huttwil_adj;Huttwilian;;huttwiler;;;;;;;;;;;x
c_iberg;Iberg;Iberg;Iberg;;Iberg;;;;;;;;;x
c_iberg_adj;Ibergian;;iberger;;;;;;;;;;;x
c_illanz;Illanz;Illanz;Illanz;;Illanz;;;;;;;;;x
c_illanz_adj;Illanzian;;illanzer;;;;;;;;;;;x
c_immerstadt;Immerstadt;Immerstadt;Immerstadt;;Immerstadt;;;;;;;;;x
c_immerstadt_adj;Immerstadtian;;immerstadter;;;;;;;;;;;x
c_ins;Ins;Ins;Ins;;Ins;;;;;;;;;x
c_ins_adj;Insian;;inser;;;;;;;;;;;x
c_interlaken;Interlaken;Interlaken;Interlaken;;Interlaken;;;;;;;;;x
